"Participant","QuestionType","Topic","QuestionID","Condition","MIST"
"uc0u68m518","real","covid","3","Pretest",89
"uc0u68m518","fake","general","13","Pretest",0
"uc0u68m518","real","general","2","Pretest",30
"uc0u68m518","fake","general","1","Pretest",25
"uc0u68m518","fake","covid","7","Pretest",58
"uc0u68m518","fake","general","28","Pretest",0
"uc0u68m518","fake","general","22","Pretest",0
"uc0u68m518","real","general","25","Pretest",64
"uc0u68m518","fake","general","2","Pretest",0
"uc0u68m518","real","general","12","Pretest",0
"uc0u68m518","real","general","14","Pretest",0
"uc0u68m518","fake","general","25","Pretest",24
"uc0u68m518","real","general","19","Pretest",55
"uc0u68m518","real","general","28","Pretest",65
"uc0u68m518","real","covid","9","Pretest",66
"uc0u68m518","real","covid","8","Pretest",68
"uc0u68m518","fake","general","23","Pretest",0
"uc0u68m518","real","general","20","Pretest",55
"uc0u68m518","fake","general","16","Pretest",0
"uc0u68m518","fake","general","14","Pretest",0
"uc0u68m518","real","general","4","Pretest",0
"uc0u68m518","fake","general","30","Pretest",0
"uc0u68m518","fake","covid","9","Pretest",56
"uc0u68m518","real","general","8","Pretest",38
"uc0u68m518","fake","covid","5","Pretest",90
"uc0u68m518","fake","covid","6","Pretest",81
"uc0u68m518","real","general","9","Pretest",32
"uc0u68m518","fake","general","8","Pretest",55
"uc0u68m518","fake","general","21","Pretest",0
"uc0u68m518","fake","covid","10","Pretest",0
"uc0u68m518","real","general","26","Pretest",53
"uc0u68m518","real","covid","6","Pretest",78
"uc0u68m518","real","general","17","Pretest",58
"uc0u68m518","real","covid","10","Pretest",80
"uc0u68m518","real","general","7","Posttest",0
"uc0u68m518","real","general","24","Posttest",63
"uc0u68m518","real","general","16","Posttest",68
"uc0u68m518","real","general","21","Posttest",80
"uc0u68m518","fake","covid","3","Posttest",27
"uc0u68m518","real","general","18","Posttest",56
"uc0u68m518","real","general","29","Posttest",79
"uc0u68m518","real","general","27","Posttest",70
"uc0u68m518","fake","general","10","Posttest",85
"uc0u68m518","fake","general","4","Posttest",16
"uc0u68m518","fake","general","24","Posttest",0
"uc0u68m518","fake","general","7","Posttest",0
"uc0u68m518","fake","general","20","Posttest",0
"uc0u68m518","fake","general","29","Posttest",0
"uc0u68m518","fake","general","12","Posttest",62
"uc0u68m518","real","covid","2","Posttest",76
"uc0u68m518","real","general","15","Posttest",68
"uc0u68m518","real","general","13","Posttest",0
"uc0u68m518","fake","general","26","Posttest",0
"uc0u68m518","fake","general","9","Posttest",0
"uc0u68m518","fake","general","3","Posttest",0
"uc0u68m518","fake","covid","8","Posttest",0
"uc0u68m518","fake","covid","4","Posttest",0
"uc0u68m518","real","general","5","Posttest",56
"uc0u68m518","fake","general","18","Posttest",0
"uc0u68m518","real","general","11","Posttest",0
"uc0u68m518","real","covid","1","Posttest",0
"uc0u68m518","real","general","23","Posttest",73
"uc0u68m518","fake","general","15","Posttest",0
"uc0u68m518","real","covid","5","Posttest",71
"uc0u68m518","fake","general","11","Posttest",0
"uc0u68m518","real","general","22","Posttest",4
"uc0u68m518","real","general","31","Posttest",66
"uc0u68m518","fake","covid","1","Posttest",68
"uc0u68m518","fake","general","27","Posttest",0
"uc0u68m518","fake","general","6","Posttest",0
"uc0u68m518","fake","covid","2","Posttest",0
"uc0u68m518","real","covid","7","Posttest",50
"uc0u68m518","real","general","1","Posttest",58
"uc0u68m518","real","covid","4","Posttest",81
"uc0u68m518","real","general","10","Posttest",0
"5hssxw7rtk","real","general","23","Pretest",100
"5hssxw7rtk","fake","general","21","Pretest",0
"5hssxw7rtk","real","general","11","Pretest",0
"5hssxw7rtk","fake","covid","4","Pretest",0
"5hssxw7rtk","real","general","30","Pretest",100
"5hssxw7rtk","fake","general","24","Pretest",0
"5hssxw7rtk","fake","covid","3","Pretest",0
"5hssxw7rtk","fake","general","29","Pretest",0
"5hssxw7rtk","fake","general","16","Pretest",0
"5hssxw7rtk","real","general","1","Pretest",88
"5hssxw7rtk","fake","general","9","Pretest",5
"5hssxw7rtk","fake","covid","2","Pretest",83
"5hssxw7rtk","real","general","5","Pretest",8
"5hssxw7rtk","real","covid","2","Pretest",0
"5hssxw7rtk","real","general","10","Pretest",0
"5hssxw7rtk","real","general","19","Pretest",91
"5hssxw7rtk","fake","general","25","Pretest",5
"5hssxw7rtk","real","general","28","Pretest",65
"5hssxw7rtk","real","general","3","Pretest",100
"5hssxw7rtk","real","general","25","Pretest",87
"5hssxw7rtk","fake","general","10","Pretest",0
"5hssxw7rtk","fake","general","13","Pretest",11
"5hssxw7rtk","real","general","27","Pretest",100
"5hssxw7rtk","fake","general","2","Pretest",89
"5hssxw7rtk","fake","general","20","Pretest",0
"5hssxw7rtk","fake","general","27","Pretest",0
"5hssxw7rtk","fake","general","22","Pretest",0
"5hssxw7rtk","real","general","13","Pretest",0
"5hssxw7rtk","fake","general","6","Pretest",0
"5hssxw7rtk","real","general","12","Pretest",0
"5hssxw7rtk","fake","general","12","Pretest",0
"5hssxw7rtk","fake","covid","6","Pretest",68
"5hssxw7rtk","real","covid","3","Pretest",93
"5hssxw7rtk","real","covid","6","Pretest",100
"5hssxw7rtk","real","general","18","Pretest",65
"5hssxw7rtk","real","covid","10","Pretest",88
"5hssxw7rtk","fake","general","7","Pretest",2
"5hssxw7rtk","fake","covid","5","Pretest",100
"5hssxw7rtk","real","covid","4","Pretest",8
"5hssxw7rtk","real","general","26","Pretest",87
"5hssxw7rtk","real","general","29","Posttest",21
"5hssxw7rtk","fake","general","8","Posttest",0
"5hssxw7rtk","fake","general","23","Posttest",0
"5hssxw7rtk","fake","general","18","Posttest",19
"5hssxw7rtk","real","covid","8","Posttest",100
"5hssxw7rtk","real","covid","5","Posttest",27
"5hssxw7rtk","real","general","7","Posttest",93
"5hssxw7rtk","real","general","16","Posttest",50
"5hssxw7rtk","fake","general","15","Posttest",0
"5hssxw7rtk","fake","covid","8","Posttest",72
"5hssxw7rtk","fake","general","17","Posttest",0
"5hssxw7rtk","fake","covid","9","Posttest",12
"5hssxw7rtk","fake","covid","10","Posttest",0
"5hssxw7rtk","real","general","17","Posttest",16
"5hssxw7rtk","real","general","9","Posttest",0
"5hssxw7rtk","fake","general","5","Posttest",0
"5hssxw7rtk","real","general","24","Posttest",13
"5hssxw7rtk","fake","general","30","Posttest",0
"5hssxw7rtk","fake","general","19","Posttest",50
"5hssxw7rtk","real","general","4","Posttest",68
"5hssxw7rtk","real","covid","9","Posttest",100
"5hssxw7rtk","real","general","2","Posttest",5
"5hssxw7rtk","real","general","31","Posttest",100
"5hssxw7rtk","fake","general","11","Posttest",0
"5hssxw7rtk","fake","covid","7","Posttest",91
"5hssxw7rtk","real","covid","1","Posttest",68
"5hssxw7rtk","real","general","21","Posttest",100
"5hssxw7rtk","real","general","6","Posttest",63
"5hssxw7rtk","real","general","20","Posttest",76
"5hssxw7rtk","fake","general","26","Posttest",39
"5hssxw7rtk","fake","general","1","Posttest",70
"5hssxw7rtk","real","general","14","Posttest",0
"5hssxw7rtk","real","covid","7","Posttest",86
"5hssxw7rtk","fake","general","14","Posttest",0
"5hssxw7rtk","fake","general","3","Posttest",78
"5hssxw7rtk","real","general","22","Posttest",64
"5hssxw7rtk","fake","covid","1","Posttest",94
"5hssxw7rtk","fake","general","28","Posttest",0
"5hssxw7rtk","real","general","15","Posttest",38
"5hssxw7rtk","fake","general","4","Posttest",0
"5hssxw7rtk","real","general","8","Posttest",0
"mlcxwn1kwp","real","general","3","Pretest",100
"mlcxwn1kwp","real","general","2","Pretest",100
"mlcxwn1kwp","fake","general","20","Pretest",100
"mlcxwn1kwp","fake","general","17","Pretest",0
"mlcxwn1kwp","real","general","7","Pretest",65
"mlcxwn1kwp","fake","covid","5","Pretest",80
"mlcxwn1kwp","fake","covid","9","Pretest",43
"mlcxwn1kwp","real","covid","3","Pretest",20
"mlcxwn1kwp","fake","general","6","Pretest",0
"mlcxwn1kwp","fake","covid","10","Pretest",81
"mlcxwn1kwp","fake","general","23","Pretest",0
"mlcxwn1kwp","real","covid","5","Pretest",81
"mlcxwn1kwp","fake","covid","7","Pretest",89
"mlcxwn1kwp","fake","general","15","Pretest",19
"mlcxwn1kwp","real","general","16","Pretest",58
"mlcxwn1kwp","real","general","29","Pretest",94
"mlcxwn1kwp","fake","general","2","Pretest",100
"mlcxwn1kwp","real","general","25","Pretest",91
"mlcxwn1kwp","real","general","10","Pretest",0
"mlcxwn1kwp","fake","general","25","Pretest",96
"mlcxwn1kwp","real","general","26","Pretest",95
"mlcxwn1kwp","fake","general","12","Pretest",94
"mlcxwn1kwp","real","general","5","Pretest",91
"mlcxwn1kwp","fake","general","11","Pretest",43
"mlcxwn1kwp","fake","covid","4","Pretest",0
"mlcxwn1kwp","fake","general","19","Pretest",100
"mlcxwn1kwp","fake","general","4","Pretest",0
"mlcxwn1kwp","real","general","27","Pretest",61
"mlcxwn1kwp","real","general","17","Pretest",100
"mlcxwn1kwp","real","general","8","Pretest",100
"mlcxwn1kwp","real","general","6","Pretest",100
"mlcxwn1kwp","real","covid","9","Pretest",100
"mlcxwn1kwp","real","covid","1","Pretest",79
"mlcxwn1kwp","fake","general","5","Pretest",81
"mlcxwn1kwp","real","covid","10","Pretest",86
"mlcxwn1kwp","real","general","28","Pretest",91
"mlcxwn1kwp","real","general","9","Pretest",8
"mlcxwn1kwp","fake","general","30","Pretest",5
"mlcxwn1kwp","fake","general","27","Pretest",53
"mlcxwn1kwp","fake","general","10","Pretest",100
"mlcxwn1kwp","fake","covid","6","Posttest",86
"mlcxwn1kwp","fake","general","16","Posttest",77
"mlcxwn1kwp","real","covid","6","Posttest",100
"mlcxwn1kwp","real","general","11","Posttest",0
"mlcxwn1kwp","real","covid","8","Posttest",89
"mlcxwn1kwp","real","general","24","Posttest",100
"mlcxwn1kwp","real","general","18","Posttest",89
"mlcxwn1kwp","fake","covid","2","Posttest",82
"mlcxwn1kwp","fake","general","28","Posttest",88
"mlcxwn1kwp","real","general","14","Posttest",0
"mlcxwn1kwp","fake","general","3","Posttest",61
"mlcxwn1kwp","fake","general","1","Posttest",0
"mlcxwn1kwp","fake","general","22","Posttest",100
"mlcxwn1kwp","fake","covid","3","Posttest",50
"mlcxwn1kwp","real","general","30","Posttest",100
"mlcxwn1kwp","real","general","1","Posttest",100
"mlcxwn1kwp","real","general","20","Posttest",100
"mlcxwn1kwp","real","general","13","Posttest",0
"mlcxwn1kwp","real","general","12","Posttest",0
"mlcxwn1kwp","fake","general","29","Posttest",81
"mlcxwn1kwp","real","covid","2","Posttest",100
"mlcxwn1kwp","real","general","19","Posttest",38
"mlcxwn1kwp","fake","covid","8","Posttest",0
"mlcxwn1kwp","real","general","23","Posttest",88
"mlcxwn1kwp","fake","general","24","Posttest",100
"mlcxwn1kwp","fake","general","26","Posttest",86
"mlcxwn1kwp","real","general","31","Posttest",76
"mlcxwn1kwp","real","general","15","Posttest",100
"mlcxwn1kwp","fake","general","14","Posttest",76
"mlcxwn1kwp","fake","general","8","Posttest",57
"mlcxwn1kwp","fake","general","18","Posttest",90
"mlcxwn1kwp","real","general","21","Posttest",90
"mlcxwn1kwp","fake","general","7","Posttest",0
"mlcxwn1kwp","fake","covid","1","Posttest",78
"mlcxwn1kwp","fake","general","9","Posttest",16
"mlcxwn1kwp","real","general","22","Posttest",80
"mlcxwn1kwp","fake","general","21","Posttest",100
"mlcxwn1kwp","real","covid","4","Posttest",74
"mlcxwn1kwp","real","covid","7","Posttest",22
"mlcxwn1kwp","real","general","4","Posttest",80
"mlcxwn1kwp","fake","general","13","Posttest",56
"kzy4rc32s9","fake","covid","1","Pretest",66
"kzy4rc32s9","real","general","9","Pretest",100
"kzy4rc32s9","real","covid","3","Pretest",0
"kzy4rc32s9","fake","general","25","Pretest",0
"kzy4rc32s9","fake","covid","4","Pretest",0
"kzy4rc32s9","real","covid","2","Pretest",100
"kzy4rc32s9","real","general","4","Pretest",0
"kzy4rc32s9","fake","general","26","Pretest",100
"kzy4rc32s9","fake","general","14","Pretest",100
"kzy4rc32s9","fake","general","27","Pretest",59
"kzy4rc32s9","real","general","24","Pretest",25
"kzy4rc32s9","fake","general","17","Pretest",100
"kzy4rc32s9","fake","general","15","Pretest",100
"kzy4rc32s9","fake","general","12","Pretest",100
"kzy4rc32s9","real","covid","7","Pretest",29
"kzy4rc32s9","fake","general","24","Pretest",100
"kzy4rc32s9","real","general","13","Pretest",0
"kzy4rc32s9","real","general","30","Pretest",0
"kzy4rc32s9","fake","general","11","Pretest",0
"kzy4rc32s9","fake","general","5","Pretest",0
"kzy4rc32s9","real","general","5","Pretest",66
"kzy4rc32s9","fake","covid","7","Pretest",0
"kzy4rc32s9","real","general","1","Pretest",100
"kzy4rc32s9","real","general","11","Pretest",0
"kzy4rc32s9","real","general","12","Pretest",14
"kzy4rc32s9","real","general","31","Pretest",0
"kzy4rc32s9","real","covid","9","Pretest",70
"kzy4rc32s9","fake","general","13","Pretest",70
"kzy4rc32s9","fake","covid","10","Pretest",87
"kzy4rc32s9","real","general","15","Pretest",100
"kzy4rc32s9","fake","covid","3","Pretest",100
"kzy4rc32s9","real","general","8","Pretest",79
"kzy4rc32s9","real","covid","5","Pretest",100
"kzy4rc32s9","fake","general","7","Pretest",27
"kzy4rc32s9","fake","general","10","Pretest",0
"kzy4rc32s9","real","general","14","Pretest",0
"kzy4rc32s9","real","general","7","Pretest",73
"kzy4rc32s9","real","general","16","Pretest",100
"kzy4rc32s9","fake","general","4","Pretest",79
"kzy4rc32s9","fake","general","28","Pretest",100
"kzy4rc32s9","real","general","22","Posttest",17
"kzy4rc32s9","real","general","3","Posttest",0
"kzy4rc32s9","real","general","21","Posttest",31
"kzy4rc32s9","fake","general","29","Posttest",0
"kzy4rc32s9","fake","covid","5","Posttest",100
"kzy4rc32s9","fake","general","20","Posttest",0
"kzy4rc32s9","fake","general","22","Posttest",0
"kzy4rc32s9","real","general","10","Posttest",0
"kzy4rc32s9","real","covid","4","Posttest",0
"kzy4rc32s9","fake","general","1","Posttest",0
"kzy4rc32s9","real","general","18","Posttest",76
"kzy4rc32s9","real","covid","8","Posttest",65
"kzy4rc32s9","real","general","17","Posttest",81
"kzy4rc32s9","real","general","29","Posttest",100
"kzy4rc32s9","fake","covid","6","Posttest",0
"kzy4rc32s9","real","covid","10","Posttest",76
"kzy4rc32s9","real","covid","1","Posttest",77
"kzy4rc32s9","fake","covid","9","Posttest",100
"kzy4rc32s9","real","general","26","Posttest",0
"kzy4rc32s9","fake","general","3","Posttest",0
"kzy4rc32s9","real","general","2","Posttest",0
"kzy4rc32s9","real","general","25","Posttest",0
"kzy4rc32s9","fake","covid","8","Posttest",77
"kzy4rc32s9","fake","general","18","Posttest",100
"kzy4rc32s9","fake","general","16","Posttest",100
"kzy4rc32s9","fake","general","23","Posttest",0
"kzy4rc32s9","fake","general","6","Posttest",0
"kzy4rc32s9","fake","general","19","Posttest",100
"kzy4rc32s9","real","general","27","Posttest",0
"kzy4rc32s9","real","general","19","Posttest",0
"kzy4rc32s9","fake","general","8","Posttest",0
"kzy4rc32s9","fake","general","9","Posttest",0
"kzy4rc32s9","real","general","20","Posttest",100
"kzy4rc32s9","real","general","23","Posttest",0
"kzy4rc32s9","real","general","28","Posttest",100
"kzy4rc32s9","fake","covid","2","Posttest",100
"kzy4rc32s9","fake","general","21","Posttest",100
"kzy4rc32s9","fake","general","2","Posttest",100
"kzy4rc32s9","real","covid","6","Posttest",100
"kzy4rc32s9","fake","general","30","Posttest",0
"kzy4rc32s9","real","general","6","Posttest",100
"n3udes4okv","fake","covid","8","Pretest",0
"n3udes4okv","real","general","30","Pretest",100
"n3udes4okv","fake","general","18","Pretest",1
"n3udes4okv","real","covid","4","Pretest",1
"n3udes4okv","fake","covid","10","Pretest",93
"n3udes4okv","real","general","9","Pretest",19
"n3udes4okv","real","covid","2","Pretest",96
"n3udes4okv","real","general","31","Pretest",28
"n3udes4okv","real","general","19","Pretest",35
"n3udes4okv","real","general","13","Pretest",84
"n3udes4okv","real","covid","8","Pretest",78
"n3udes4okv","real","general","26","Pretest",54
"n3udes4okv","fake","general","22","Pretest",0
"n3udes4okv","real","general","28","Pretest",39
"n3udes4okv","real","general","17","Pretest",60
"n3udes4okv","fake","general","26","Pretest",56
"n3udes4okv","fake","general","29","Pretest",56
"n3udes4okv","fake","general","19","Pretest",63
"n3udes4okv","real","general","2","Pretest",4
"n3udes4okv","fake","general","13","Pretest",8
"n3udes4okv","real","covid","6","Pretest",99
"n3udes4okv","fake","covid","7","Pretest",98
"n3udes4okv","fake","covid","4","Pretest",4
"n3udes4okv","fake","general","21","Pretest",20
"n3udes4okv","real","general","21","Pretest",20
"n3udes4okv","fake","general","7","Pretest",22
"n3udes4okv","real","general","22","Pretest",33
"n3udes4okv","fake","general","23","Pretest",30
"n3udes4okv","fake","general","25","Pretest",29
"n3udes4okv","real","general","4","Pretest",60
"n3udes4okv","fake","general","14","Pretest",21
"n3udes4okv","real","general","23","Pretest",76
"n3udes4okv","real","general","29","Pretest",100
"n3udes4okv","fake","general","30","Pretest",89
"n3udes4okv","fake","general","17","Pretest",23
"n3udes4okv","fake","covid","5","Pretest",68
"n3udes4okv","fake","general","27","Pretest",23
"n3udes4okv","real","general","5","Pretest",57
"n3udes4okv","fake","general","24","Pretest",34
"n3udes4okv","real","covid","7","Pretest",14
"n3udes4okv","fake","general","15","Posttest",10
"n3udes4okv","fake","covid","9","Posttest",14
"n3udes4okv","fake","general","3","Posttest",16
"n3udes4okv","real","general","12","Posttest",18
"n3udes4okv","fake","covid","2","Posttest",74
"n3udes4okv","real","general","11","Posttest",24
"n3udes4okv","real","covid","10","Posttest",68
"n3udes4okv","real","general","27","Posttest",61
"n3udes4okv","real","general","15","Posttest",28
"n3udes4okv","real","general","16","Posttest",65
"n3udes4okv","real","covid","9","Posttest",66
"n3udes4okv","real","covid","5","Posttest",71
"n3udes4okv","fake","general","12","Posttest",26
"n3udes4okv","real","covid","1","Posttest",65
"n3udes4okv","fake","general","20","Posttest",34
"n3udes4okv","fake","general","9","Posttest",29
"n3udes4okv","real","general","25","Posttest",68
"n3udes4okv","real","general","14","Posttest",18
"n3udes4okv","fake","general","5","Posttest",34
"n3udes4okv","real","general","24","Posttest",100
